sentence,label
　　20、做一个人生的观光客吧，说到底只要与人为善，以德服人，离是非远点，靠家人近点，便有了心安，有了惬意。,1
　　21、这是个现实的社会，感情不能当饭吃，贫穷夫妻百事哀。不要相信电影，那只是个供许多陌生人喧嚣情感的场所。,1
　　22、没有能回去的感情，就算真的回去了，你也会发现，一切已经面目全非。唯一能回去的，只是存于心底的记忆。,1
　　23、你总要为了梦想，全力以赴一次。管它什么流言蜚语，做自己。赢，也要赢得漂亮。,1
　　24、人是从挫折当中去奋进，从怀念中向往未来，从疾病当中恢复健康，从无知当中变得礼貌，从极度苦恼当中勇敢救赎，不停的自我救赎，并尽可能的帮忙他人。人之优势所在，是必须充满精力自我悔改自我反省自我成长；并非一味的向人抱怨。,1
　　25、踏平坎坷成大道，推倒障碍成浮桥，熬过黑暗是黎明。,1
　　26、相信梦想是价值的源泉，相信眼光决定未来的一切，相信成功的信念比成功本身更重要，相信人生有挫折没有失败，相信生命的质量来自决不妥协的信念。,1
　　27、让你难过的事情，有一天，你必须会笑着说出来。,1
　　28、我们必须先学会承受，再学会参与。承受是需要阅历和沉实的，参与也有需要勇气和活力。生活就是在热情与平淡中慢慢的磨合的。,1
　　29、那就顺其自然吧，反正你也无能为力，倒不如花时间去让自己变得更好，然后用更好的自己去迎接更好的未来。,1
　　30、原以为“得不到”和“已失去”是最珍贵的，可…原来把握眼前才是最重要的。,1
　　31、人既不是天使，又不是禽兽；但不幸就在于想表现为天使的人却表现为禽兽。,1
　　32、挫折会来，也会过去，跌倒了再爬起，失败了再努力，永远相信不管自己再平凡，都会拥有属于自己的幸福。,1
　　33、这个世界本就邋遢，所以没有什么可怕。每个人都有无法发泄的苦涩，都有无力排解的抑郁，而生活在那里的我们，哪一个不是拼尽全力，甚至不择手段地活着。,1
　　34、成功的信念在人脑中的作用就如闹钟，会在你需要时将你唤醒。,1
　　35、所有的胜利，与征服自己的胜利比起来，都是微不足道。所有的失败，与失去自己的失败比起来，更是微不足道。,1
　　36、坚持自己的梦想，即使没有翅膀也能飞翔。,1
　　37、知道初恋与最后的恋爱的区别吗？初恋就是，你觉得这个是最后的恋爱，而最后的恋爱是，你觉得这才是初恋。,1
　　38、把艰辛的劳作看作是生命的必然，即使没有收获的希望也心平气和的继续。,1
　　39、你要相信，你生命里遇到的每个人每件事，都有它的价值和好处，有些人教会你爱，有些事教会你成长，哪怕只是浅浅在你的路途中留下印记，也是一笔难能可贵的财富。至少在以前某个时刻，你明白了生活，你懂得了自己。,1
　　40、人无千日好，花无百日红。人的一生总是充满了坎坷与艰辛，总会遭遇到各种各样的不幸。,1
　　41、你能够很有个性，但某些时候请收敛。,1
　　42、天再高又怎样，踮起脚尖就更接近阳光。,1
　　43、所有的失败都是为成功做准备。抱怨和泄气，只能阻碍成功向自己走来的步伐。放下抱怨，心平气和地理解失败，无疑是智者的姿态。抱怨无法改变现状，拼搏才能带来希望。真的金子，只要自己不把自己埋没，只要一心想着闪光，就总有闪光的那一天。,1
　　44、最好的诺言，是依约盛装莅临。而最迷人的诺言，是不管有没有结果，却能让一个人一辈子满心欢喜地等在路上。,1
　　45、选山攀崖！量力而为！,1
　　46、如果有朋友向你借钱，不要着急告诉他你的经济有多困难，先表示关心他是不是出了什么事，哪怕是象征性的。,1
　　47、昨日已经过去，即使昨日发生了再美的事情，我们也无法让它重新来过，明天还未来到，你把未来想象的像花一样那也是以后的事情，纵使你的手在长也无法抓到，我们唯一能够抓得到，掌控的了的就是今日。,1
　　48、但细细地倾听那湖面上晚风送来的阵阵夜歌里，恐怕没有一个人会把天鹅动听的声音当成斯哑的鸭鸣。,1
　　49、如果心胸不似海，又怎能有海一样的事业。,1
　　50、心有多大，舞台就有多大。,1
　　51、得知坦然，失之淡然，争之必然，顺其自然。人生不如意事十之八九，凡事不必太过认真，不要太过强求。一切随缘，顺其自然就好。命里有时终须有，命里无时莫强求。的确，这是一个尔虞我诈，充满竞争的社会，适者生存，不适者淘汰。,1
　　52、“人性一个最个性的弱点就是：在意别人如何看待自己。这一程，希望你活得烈马青葱，不为他人的目光所累。”,1
　　53、最是无声地记忆总要输给流年，想不到竟也有回还的余地，但是两相应对时怎样闭口无语，原来爱情会输给时间。,1
　　54、这一秒不放弃，下一秒就有希望！坚持下去才可能成功！,1
　　55、人们总是在不停地追求完美，却往往错过了当下的完美。其实，贪婪才是最真实的贫穷，满足才是最真实的财富。,1
　　56、业精于勤，荒于嬉；行成于思，毁于随。,1
　　57、无论你是什么人，无论你为了什么，只要你生活在这世界上，就要对得起自己的青春，因为青春只是绽放到极致却又结束的太仓促的一段闹剧而已，所以直到世界的终结，去爱你该爱的，去做你该做的，去想你该想的。,1
　　58、就算跑最后一名又怎样，至少我又运动精神。而且我必须会跑完全程，只要跑到终点我就成功了！,1
　　59、情绪，是一种感情状态，拥有了好情绪，也就拥有了自信，继而拥有了年轻和健康。就拥有了对未来生活的向往，充满期待，让我们拥有一份好情绪吧，因为生活着就是幸运和快乐。,1
　　60、这个世界不会因为你的付出就必须给予回报，也不会因为你以怎样的方式对待别人，就要求他人同等对待你。人活在这世上，最难的就是持续一份谦卑和平和，而这份谦卑，来源于内心的真诚和踏实的努力。,1
　　61、对待生命你不妨大胆冒险一点，因为好歹你要失去它。如果这世界上真有奇迹，那只是努力的另一个名字。没有人能够拯救自己，到最后拯救你的只有你自己。绝处逢生的喜悦，大难不死的庆幸，都不是你所想象的“人品守恒”。在这个世界面前，生活是无比具体而烦琐的藤蔓，你只有从中体会到酸甜苦辣才知道它最后的余香。,1
　　62、每一天都冒出很多念头，那些不死的才叫做梦想。,1
　　63、我们能够失望，但不能盲目。,1
　　64、带着感恩的心启程，学会爱，爱父母，爱自己，爱朋友，爱他人。,1
　　65、让生活的句号圈住的人，是无法前时半步的。,1
　　66、我以前介意过很多事，介意你对我忽冷忽热，介意你离开我，而如今，我常说的一句话就是：你随意，我无所谓。,1
　　67、每个人都有自己的底线，别拿别人的底线当作玩笑，你眼里轻描淡写的一句话，可能是别人心里过去的痛彻心扉。,1
　　68、待人对事不要太计较，如果太计较就会有悔恨！,1
　　69、世界上有一个人，是能够包容你的缺点，一起去改善的。他不见得就是世上最完美的人，却是让你能够更好的人。,1
　　70、我们没有办法一向看着别人，但我们却一向看着自己。看着自己慢慢长大，思想渐渐成熟，感情也越来越丰富。,1
　　71、蝴蝶如要在百花园里得到飞舞的欢乐，那首先得忍受与蛹决裂的痛苦。,1
　　72、最好的朋友是你们静坐在游廊上，一句话也不说，当你们各自走开时，仍感到你们经历了一场十分精彩的对话。,1
　　73、如果你生气了，请在应对爱人之前先应对镜子。看看自己，你喜欢此刻这张脸吗？,1
　　74、没有伞的孩子必须努力奔跑！,1
　　75、所谓的人间烟火，就是这样—个能够时而温暖时而冷漠的词语，所谓的人间，就是这样时而光明时而黑暗的时刻。,1
　　76、生命之舟将应对险滩，应对激流，弱者会选择逃避和放弃，而强者则会选择应对和挑战。人生中无限的乐趣都在于对人生的挑战之中迸出不衰的光芒。,1
　　77、奇迹，是不会在容易的道路上绽放的。也许，在所有不被看好，无人尝试的选择背后，会有不曾见到的可能，不曾设计的未知。,1
　　78、幸福和幸运是需要代价的，天下没有免费的午餐！,1
　　79、没有一颗珍珠的闪光，是靠别人涂抹上去的。,1
　　80、当世界给草籽重压时，它总会用自己的方法破土而出。,1
　　81、同在一个环境中生活，强者与弱者的分界就在于谁能改变它。,1
　　82、注意你的思想，它会变成你的言语；注意你的言语，它会变成你的行动；注意你的行动，它会变成你的习惯；注意你的习惯，它会变成你的性格；注意你的性格，它会变成你的命运。,1
　　83、生活封锁了我们，只要我们的心不苦死，生活便永远不是一汪死水，而我们，依然也会在生活中绽放最美的姿态。人生最痛苦的时刻，莫过于在人生已经不可能回头的时候，对自己的一生感到后悔，赢了全世界却输了自己。,1
　　84、岂能尽人如意，但求无愧于心！,1
　　85、职责是从此刻开始就要承担的，父母不再年轻，能回报的时候及时回报，不要总觉得时间还很多，岁月不等人。,1
　　86、要成功，就要长期等待而不焦躁，态度从容却持续敏锐，不怕挫折且充满希望。,1
　　87、这个世界，什么都能够安排，唯独你的心。这个世界失去谁都不可怕不要紧，唯独失去了你自己。以后还有很漫长很漫长的道路，都要一个人走完，都是靠自己，凭借自己的潜力去完成。这条道路，故事是昨日的瞬间，沿着长长的路，恍然如梦，到永远。,1
　　88、别小看任何人，越不起眼的人往往会做些让人想不到的事。,1
　　89、生没有输赢。赢了，是生活；输了，也是生活。我们需要追求的是享受和学习的过程，而不是最后输赢的结果。,1
　　90、微笑拥抱每一天，做像向日葵般温暖的女子。,1
　　91、我们要应对的苦难和挫折不会因为我们遭遇够多而减少，上天不会因为你的悲惨而悯怜你，它只会安排一道又一道难关来磨炼你的意志。就像唐僧西天取经一样，想要取得真经，就不要有返途的念想，你除了继续死磕到底，根本没有其他退路。,1
